id,title
2030101,Phường Sông Bằng
2030113,Phường Sông Hiến
2030105,Phường Tân Giang
2030115,Phường Đề Thám
2030121,Xã Chu Trinh
2030117,Xã Hưng Đạo
2030119,Xã Vĩnh Quang
8230907,Thị trấn Cái Nước
8230919,Xã Hoà Mỹ
8230913,Xã Hưng Mỹ
8230909,Xã Lương Thế Trân
8230911,Xã Phú Hưng
8230917,Xã Thạnh Phú
8230905,Xã Trần Thới
8230903,Xã Tân Hưng
8230915,Xã Tân Hưng Đông
8230923,Xã Tân Hải - (Đã hết hiệu lực)
8230921,Xã Đông Hưng
8230901,Xã Đông Thới
8231313,Thị Trấn Rạch Gốc
8231305,Xã Tam Giang Tây
8231311,Xã Tân ân
8231301,Xã Tân ân Tây
8231309,Xã Viên An
8231307,Xã Viên An Đông
8231303,Xã Đất Mũi
8231205,Thị trấn Năm Căn
8231201,Xã Hiệp Tùng
8231207,Xã Hàm Rồng
8231211,Xã Hàng Vịnh
8231215,Xã Lâm Hải
8231213,Xã Tam Giang
8231203,Xã Tam Giang Đông
8231209,Xã Đất Mới
8230805,Thị trấn Cái Đôi Vàm
8230813,Xã Nguyễn Việt Khái
8230807,Xã Phú Mỹ
8230801,Xã Phú Tân
8230811,Xã Tân Hưng Tây
8230809,Xã Tân Hải
8230803,Xã Việt Thắng
8230817,xã Phú Thuận
8230815,xã Rạch Chèo
8230303,Thị trấn Thới Bình
8230305,Xã Biển Bạch
8230309,Xã Biển Bạch Đông
8230319,Xã Hồ Thị Kỷ
8230311,Xã Thới Bình
8230321,Xã Trí Lực
8230307,Xã Trí Phải
8230323,Xã Tân Bằng
8230301,Xã Tân Lộc
8230315,Xã Tân Lộc Bắc
8230317,Xã Tân Lộc Đông
8230313,Xã Tân Phú
8230705,Thị trấn Sông Đốc
8230703,Thị trấn Trần Văn Thời
8230713,Xã Khánh Bình
8230709,Xã Khánh Bình Tây
8230707,Xã Khánh Bình Tây Bắc
8230715,Xã Khánh Bình Đông
8230701,Xã Khánh Hưng
8230717,Xã Khánh Hải
8230725,Xã Khánh Lộc
8230719,Xã Lợi An
8230721,Xã Phong Lạc
8230723,Xã Phong Điền
8230711,Xã Trần Hợi
8230503,Thị trấn U Minh
8230501,Xã Khánh An
8230505,Xã Khánh Hòa
8230513,Xã Khánh Hội
8230511,Xã Khánh Lâm
8230515,Xã Khánh Thuận
8230507,Xã Khánh Tiến
8230509,Xã Nguyễn Phích
8231109,Thị trấn Đầm Dơi
8231125,Xã Nguyễn Huân
8231127,Xã Ngọc Chánh
8231123,Xã Quách Phẩm
8231101,Xã Quách Phẩm Bắc
8231107,Xã Thanh Tùng
8231103,Xã Trần Phán
8231105,Xã Tân Duyệt
8231129,Xã Tân Dân
8231117,Xã Tân Thuận
8231121,Xã Tân Tiến
8231131,Xã Tân Trung
8231115,Xã Tân Đức
8231111,Xã Tạ An Khương
8231119,Xã Tạ An Khương Nam
8231113,Xã Tạ An Khương Đông
8230109,Phường 1
8230111,Phường 2
8230107,Phường 4
8230101,Phường 5
8230115,Phường 6
8230117,Phường 7
8230113,Phường 8
8230105,Phường 9
8230133,Phường Tân Thành
8230131,Phường Tân Xuyên
8230119,Xã An Xuyên
8230127,Xã Hòa Thành
8230129,Xã Hòa Tân
8230103,Xã Lý Văn Lâm
8230121,Xã Tân Thành
8230123,Xã Tắc Vân
8230125,Xã Định Bình
8152703,TT Thới Lai-Chuyển sang huyện Thới Lai
8152711,Thị trấn Cờ Đỏ
8152739,Xã Thạnh Phú
8152713,Xã Thới Hưng
8152707,Xã Thới Lai- chuyển sang huyện Thới Lai
8152715,Xã Thới Thạnh-Chuyển sang huyện Thới Lai
8152731,Xã Thới Xuân
8152701,Xã Thới Đông
8152735,Xã Trung An
8152737,Xã Trung Hưng
8152733,Xã Trung Thạnh
8152725,Xã Trường Thành-Sang huyện Thới Lai
8152709,Xã Trường Xuân A-Sang huyện Thới Lai
8152727,Xã Trường Xuân-Sang huyện Thới Lai
8152717,Xã Xuân Thắng-Chuyển sang huyện Thới Lai
8152719,Xã Đông Bình- chuyển sang huyện Thới Lai
8152705,Xã Đông Hiệp
8152721,Xã Đông Thuận-Chuyển sang huyện Thới Lai
8152729,Xã Đông Thắng
8152723,Xã Định Môn- chuyển sang huyện Thới Lai
8152913,Thị Trấn Phong Điền
8152907,Xã Giai Xuân
8152901,Xã Mỹ Khánh
8152911,Xã Nhơn Nghĩa
8152905,Xã Nhơn ái
8152903,Xã Trường Long
8152909,Xã Tân Thới
8153101,Thị Trấn Thới Lai
8153109,Xã Thới Thạnh
8153119,Xã Thới Tân
8153115,Xã Trường Thành
8153117,Xã Trường Thắng
8153103,Xã Trường Xuân
8153105,Xã Trường Xuân A
8153107,Xã Trường Xuân B
8153111,Xã Tân Thạnh
8153125,Xã Xuân Thắng
8153121,Xã Đông Bình
8153123,Xã Đông Thuận
8153113,Xã Định Môn
8152519,Thị Trấn Vĩnh Thạnh
8152507,Thị trấn Thạnh An
8152501,Xã Thạnh An
8152515,Xã Thạnh Lộc
8152523,Xã Thạnh Lợi
8152503,Xã Thạnh Mỹ
8152513,Xã Thạnh Phú-Đã chuyển sang huyện cờ đỏ
8152505,Xã Thạnh Quới
8152511,Xã Thạnh Thắng
8152521,Xã Thạnh Tiến
8152517,Xã Trung Hưng-Đã chuyển sang huyện cờ đỏ
8152525,Xã Vĩnh Bình
8152509,Xã Vĩnh Trinh
8152107,Phường An Thới
8152103,Phường Bình Thủy
8152113,Phường Bùi Hữu Nghĩa
8152109,Phường Long Hòa
8152111,Phường Long Tuyền
8152105,Phường Thới An Đông
8152115,Phường Trà An
8152101,Phường Trà Nóc
8152311,Phường Ba Láng
8152307,Phường Hưng Phú
8152309,Phường Hưng Thạnh
8152303,Phường Lê Bình
8152313,Phường Phú Thứ
8152305,Phường Thường Thạnh
8152301,Phường Tân Phú
8151923,Phường An Bình
8151901,Phường An Cư
8151907,Phường An Hòa
8151913,Phường An Hội (hết hiệu lực)
8151925,Phường An Khánh
8151917,Phường An Lạc (hết hiệu lực)
8151911,Phường An Nghiệp
8151919,Phường An Phú
8151905,Phường Cái Khế
8151903,Phường Hưng Lợi
8151909,Phường Thới Bình
8151915,Phường Tân An
8151921,Phường Xuân Khánh
8150307,Phường Thuận An
8150315,Phường Thuận Hưng
8150319,Phường Thạnh Hòa
8150305,Phường Thốt Nốt
8150321,Phường Thới Thuận
8150311,Phường Trung Kiên
8150309,Phường Trung Nhứt
8150317,Phường Tân Hưng
8150301,Phường Tân Lộc
8150303,Xã Trung An - Đã chuyển sang huyện cờ đỏ
8150313,Xã Trung Thạnh- chuyển sang huyện cờ đỏ
8150505,Phường Châu Văn Liêm
8150513,Phường Long Hưng
8150501,Phường Phước Thới
8150511,Phường Thới  Hoà
8150503,Phường Thới An
8150507,Phường Thới Long
8150509,Phường Trường Lạc
6031713,Thị trấn Chư Prông
6031719,Xã Bàu Cạn
6031715,Xã Bình Giáo
6031739,Xã Ia Bang
6031725,Xã Ia Boòng
6031705,Xã Ia Băng
6031703,Xã Ia Drăng
6031731,Xã Ia Ga
6031737,Xã Ia Kly
6031733,Xã Ia Lâu
6031727,Xã Ia Me
6031735,Xã Ia Mơ
6031707,Xã Ia O
6031721,Xã Ia Phìn
6031709,Xã Ia Pia
6031711,Xã Ia Piơr
6031701,Xã Ia Púch
6031723,Xã Ia Tôr
6031729,Xã Ia Vê
6031717,Xã Thăng Hưng
6030715,Thị Trấn Ia Ly
6030709,Thị trấn Phú Hòa
6030725,Xã Chư Jôr (hết hiệu lực)
6030719,Xã Chư Đăng Ya
6030711,Xã Hà Tây
6030701,Xã Hòa Phú
6030721,Xã Ia Ka
6030713,Xã Ia Khươl
6030729,Xã Ia Kreng
6030717,Xã Ia Mơ Nông
6030707,Xã Ia Nhin
6030703,Xã Ia Phí
6030723,Xã Nghĩa Hòa
6030727,Xã Nghĩa Hưng
6030705,Xã Đăk Tơ Ver
6033117,Thị trấn Nhơn Hòa
6033107,Xã Chư Don
6033103,Xã Ia Blứ
6033109,Xã Ia Dreng
6033111,Xã Ia Hla
6033113,Xã Ia Hrú
6033101,Xã Ia Le
6033105,Xã Ia Phang
6033115,Xã Ia Rong
6031913,Thị trấn Chư Sê
6031901,Xã AL Bá
6031919,Xã AYun
6031945,Xã Bar Măih
6031905,Xã Bờ Ngoong
6031933,Xã Chư Pơng
6031923,Xã Dun
6031925,Xã H Bông
6031921,Xã Ia Blang
6031927,Xã Ia Dreng(Hết hiệu lực)
6031917,Xã Ia Glai
6031907,Xã Ia HLốp
6031935,Xã Ia Hla(Hết hiệu lực)
6031909,Xã Ia Hrú(Hết hiệu lực)
6031929,Xã Ia Ko
6031903,Xã Ia Le(Hết hiệu lực)
6031941,Xã Ia Pal
6031911,Xã Ia Phang(Hết hiệu lực)
6031939,Xã Ia Rong(Hết hiệu lực)
6031915,Xã Ia Tiêm
6031937,Xã IaBlứ(Hết hiệu lực)
6031943,Xã Kông HTok
6031931,Xã Nhơn Hòa(Hết hiệu lực)
6030903,Thị trấn Ia Kha
6030921,Xã Ia Bă
6030907,Xã Ia Chia
6030917,Xã Ia Dêr
6030911,Xã Ia Hrung
6030901,Xã Ia KRai
6030913,Xã Ia Khai
6030915,Xã Ia O
6030919,Xã Ia Pếch
6030909,Xã Ia Sao
6030905,Xã Ia Tô
6030923,Xã Ia Yok
6030925,Xã IaGrăng
6032019,Trung tâm huyện IAPA
6032013,Xã Chư Mố
6032003,Xã Chư Răng
6032017,Xã Ia Broăi
6032001,Xã Ia KDăm
6032015,Xã Ia Mrơn
6032007,Xã Ia Trok
6032005,Xã Ia Tul
6032011,Xã Kim Tân
6032009,Xã Pờ Tó
6030311,Thị trấn KBang
6030301,Xã KRong
6030303,Xã Kon Pne
6030323,Xã Kông Lơng Khơng
6030325,Xã Kông Pla
6030317,Xã Lơ Ku
6030307,Xã Nghĩa An
6030305,Xã Sơ Pai
6030315,Xã Sơn Lang
6030321,Xã Tơ Tung
6030319,Xã Đông
6030309,Xã Đăk HLơ
6030313,Xã Đăk Roong
6030327,Xã Đăk Smar
6032309,Thị trấn Phú Túc
6032305,Xã Chư Drăng
6032313,Xã Chư Gu
6032307,Xã Chư Ngọc
6032325,Xã Chư RCăm
6032321,Xã Ia HDreh
6032317,Xã Ia Mláh
6032323,Xã Ia RMok
6032311,Xã Ia RSai
6032303,Xã Ia RSươm
6032327,Xã Krông Năng
6032319,Xã Phú Cần
6032301,Xã Uar
6032315,Xã Đất Bằng
6031307,Thị trấn Kông Chro
6031311,Xã An Trung
6031319,Xã Chơ Long
6031309,Xã Chư Krêy
6031303,Xã Kông Yang
6031315,Xã SRó
6031301,Xã Ya Ma
6031321,Xã Yang Nam
6031305,Xã Yang Trung
6031325,Xã Đăk Kơ Ning
6031323,Xã Đăk Pling
6031327,Xã Đăk Pơ Pho
6031317,Xã Đăk Song
6031313,Xã Đăk Tơ Pang
6030509,Thị trấn Kon Dơng
6030511,Xã Ayun
6030507,Xã Hà Ra
6030519,Xã Kon Chiêng
6030501,Xã Kon Thụp
6030503,Xã Lơ Pang
6030517,Xã Đê Ar
6030515,Xã Đăk Djrăng
6030505,Xã Đăk Trôi
6030513,Xã Đăk Yă
6030523,Xã ĐăkJơTa
6030521,Xã ĐăkTaLey
6032901,Thị Trấn Phú Thiện
6032917,Xã Ayun Hạ
6032919,Xã Chrô PơNan
6032905,Xã Chư A Thai
6032911,Xã Ia Hiao
6032903,Xã Ia Ke
6032909,Xã Ia Peng
6032907,Xã Ia Piar
6032915,Xã Ia Sol
6032913,Xã Ia Yeng
6032521,Thị trấn Đăk Đoa
6032513,Xã A Dơk
6032511,Xã Glar
6032519,Xã H- Neng
6032533,Xã HNol
6032527,Xã Hà Bầu
6032523,Xã Hà Đông
6032505,Xã Hải Yang
6032517,Xã Ia Băng
6032515,Xã Ia Pết
6032507,Xã K- Dang
6032525,Xã Kon Gang
6032529,Xã Nam Yang
6032501,Xã Trang
6032509,Xã Tân Bình
6032531,Xã Đak Krong
6032503,Xã Đăk Sơmei
6032707, Thị trấn Đăk Pơ
6032701,Xã An Thành
6032711,Xã Cư An
6032705,Xã Hà Tam
6032713,Xã Phú An
6032703,Xã Tân An
6032715,Xã Ya Hội
6032709,Xã Yang Bắc
6031503,Thị trấn Chư Ty
6031513,Xã Ia Din
6031515,Xã Ia Dom
6031509,Xã Ia Dơk
6031505,Xã Ia Kla
6031501,Xã Ia Kriêng
6031511,Xã Ia Krêl
6031517,Xã Ia Lang
6031519,Xã Ia Nan
6031507,Xã Ia Pnôn
6030141,Phường Chi Lăng
6030113,Phường Diên Hồng
6030119,Phường Hoa Lư
6030105,Phường Hội Phú
6030117,Phường Hội Thương
6030115,Phường Ia Kring
6030145,Phường Phù Đổng
6030143,Phường Thắng Lợi
6030121,Phường Thống Nhất
6030107,Phường Trà Bá
6030101,Phường Tây Sơn
6030123,Phường Yên Thế
6030103,Phường Yên Đỗ
6030139,Phường Đống Đa
6030133,Xã An Phú
6030127,Xã Biển Hồ
6030125,Xã Chư HDrông (hết hiệu lực)
6030131,Xã Chư á
6030111,Xã Diên Phú
6030137,Xã Gào
6030135,Xã Ia Kênh
6030129,Xã Trà Đa
6030109,Xã Tân Sơn
6031101,Phường An Bình
6031107,Phường An Phú
6031119,Phường An Phước
6031109,Phường An Tân
6031121,Phường Ngô Mây
6031103,Phường Tây Sơn
6031105,Xã Cửu An
6031113,Xã Song An
6031115,Xã Thành An
6031111,Xã Tú An
6031117,Xã Xuân An
6032129,Phường Cheo Reo
6032131,Phường Hoà Bình
6032127,Phường Sông Bờ
6032125,Phường Đoàn Kết
6032119,TT Ayun Pa-Chuyển sang Huyện Phú Thiện
6032121,TT Phú Thiện-Chuyển sang Huyện Phú Thiện
6032105,Xã Chư Băh
6032111,Xã Ia Hiao- chuyển sang Huyện Phú Thiện
6032103,Xã Ia Ke-Đã chuyển sang Huyện Phú Thiện
6032109,Xã Ia Peng- chuyển sang Huyện Phú Thiện
6032107,Xã Ia Piar- chuyển sang Huyện Phú Thiện
6032117,Xã Ia RTô
6032123,Xã Ia Sol-Đã chuyển sang Huyện Phú Thiện
6032115,Xã Ia Yeng- chuyển sang Huyện Phú Thiện
6032113,Xã la RBol
6032101,Xã la Sao
2011105,Thị trấn Yên Phú
2011103,Xã Giáp Trung
2011123,Xã Lạc Nông
2011107,Xã Minh Ngọc
2011101,Xã Minh Sơn
2011117,Xã Phiêng Luông
2011119,Xã Phú Nam
2011113,Xã Thượng Tân
2011111,Xã Yên Cường
2011109,Xã Yên Phong
2011121,Xã Yên Định
2011115,Xã Đường Hồng
2011125,Xã Đường âm
2011903,Thị trấn Việt Quang
2011905,Thị trấn Vĩnh Tuy
2011941,Xã Bằng Hành
2011925,Xã Hùng An
2011915,Xã Hữu Sản
2011917,Xã Kim Ngọc
2011921,Xã Liên Hiệp
2011919,Xã Quang Minh
2011939,Xã Thượng Bình
2011929,Xã Tiên Kiều
2011907,Xã Tân Lập
2011913,Xã Tân Quang
2011937,Xã Tân Thành
2011943,Xã Việt Hồng
2011933,Xã Việt Vinh
2011923,Xã Vô Điếm
2011945,Xã Vĩnh Hảo
2011931,Xã Vĩnh Phúc
2011901,Xã Đông Thành
2011909,Xã Đồng Tiến
2011911,Xã Đồng Tâm
2011935,Xã Đồng Yên
2011927,Xã Đức Xuân
2011301,Thị trấn Vinh Quang
2011319,Xã Bản Luốc
2011337,Xã Bản Máy
2011345,Xã Bản Nhùng
2011339,Xã Bản Phùng
2011325,Xã Bản Péo (hết hiệu lực)
2011309,Xã Chiến Phố
2011347,Xã Hồ Thầu
2011327,Xã Nam Sơn
2011335,Xã Ngàm Đăng Vài
2011315,Xã Nàng Đôn
2011323,Xã Nậm Dịch
2011349,Xã Nậm Khòa
2011329,Xã Nậm Tỵ
2011333,Xã Pố Lồ
2011343,Xã Pờ Ly Ngài
2011317,Xã Sán Xả Hồ
2011303,Xã Thàng Tín
2011305,Xã Thèn Chu Phìn
2011331,Xã Thông Nguyên
2011313,Xã Tân Tiến
2011307,Xã Túng Sán
2011321,Xã Tả Sử Choóng
2011341,Xã Tụ Nhân
2011311,Xã Đản Ván
2010501,Thị trấn Mèo Vạc
2010533,Xã Cán Chu Phìn
2010531,Xã Giàng Chu Phìn
2010519,Xã Khâu Vai
2010527,Xã Lũng Chinh
2010515,Xã Lũng Pù
2010523,Xã Niêm Sơn
2010521,Xã Niêm Tòng
2010535,Xã Nậm Ban
2010505,Xã Pả Vi
2010525,Xã Pải Lủng
2010511,Xã Sơn Vĩ
2010509,Xã Sủng Máng
2010507,Xã Sủng Trà
2010529,Xã Thượng Phùng
2010517,Xã Tát Ngà
2010513,Xã Tả Lủng
2010503,Xã Xín Cái
2011811,Thị trấn Yên Bình
2011807,Xã Bản Rịa
2011825,Xã Bằng Lang
2011817,Xã Hương Sơn
2011819,Xã Nà Khương
2011803,Xã Tiên Nguyên
2011821,Xã Tiên Yên
2011827,Xã Tân Bắc
2011805,Xã Tân Nam
2011813,Xã Tân Trịnh
2011823,Xã Vĩ Thượng
2011829,Xã Xuân Giang
2011801,Xã Xuân Minh
2011815,Xã Yên Hà
2011809,Xã Yên Thành
2010923,Thị trấn Tam Sơn
2010925,Xã Bát Đại Sơn
2010903,Xã Cao Mã Pờ
2010901,Xã Cán Tỷ
2010911,Xã Lùng Tám
2010919,Xã Nghĩa Thuận
2010913,Xã Quyết Tiến
2010909,Xã Quản Bạ
2010905,Xã Thanh Vân
2010917,Xã Thái An
2010921,Xã Tùng Vài
2010915,Xã Tả Ván
2010907,Xã Đông Hà
2011539,Thị trấn Việt Lâm
2011505,Thị trấn Vị Xuyên
2011547,Xã Bạch Ngọc
2011543,Xã Cao Bồ
2011503,Xã Kim Linh
2011501,Xã Kim Thạch
2011519,Xã Lao Chải
2011525,Xã Linh Hồ
2011507,Xã Minh Tân
2011527,Xã Ngọc Linh
2011529,Xã Ngọc Minh
2011541,Xã Phong Quang
2011533,Xã Phú Linh
2011517,Xã Phương Tiến
2011545,Xã Quảng Ngần
2011511,Xã Thanh Thủy
2011513,Xã Thanh Đức
2011509,Xã Thuận Hoà
2011523,Xã Thượng Sơn
2011531,Xã Trung Thành
2011535,Xã Tùng Bá
2011537,Xã Việt Lâm
2011515,Xã Xín Chải
2011521,Xã Đạo Đức
2011701,Thị trấn Cốc Pài
2011705,Xã Bản Díu
2011719,Xã Bản Ngò
2011729,Xã Chí Cà
2011735,Xã Chế Là
2011713,Xã Cốc Rế
2011737,Xã Khuôn Lùng
2011731,Xã Ngán Chiên (hết hiệu lực)
2011723,Xã Nà Chì
2011733,Xã Nàn Ma
2011703,Xã Nàn Xỉn
2011721,Xã Nấm Dẩn
2011711,Xã Pà Vây Sử
2011727,Xã Quảng Nguyên
2011715,Xã Thu Tà
2011709,Xã Thèng Phàng
2011707,Xã Trung Thịnh
2011717,Xã Tả Nhìu
2011725,Xã Xín Mần
2010701,Thị trấn Yên Minh
2010707,Xã Bạch Đích
2010735,Xã Du Già
2010723,Xã Du Tiến
2010709,Xã Hữu Vinh
2010731,Xã Lao Và Chải
2010721,Xã Lũng Hồ
2010711,Xã Mậu Duệ
2010715,Xã Mậu Long
2010729,Xã Na Khê
2010717,Xã Ngam La
2010733,Xã Ngọc Long
2010703,Xã Phú Lũng
2010725,Xã Sủng Thài
2010705,Xã Sủng Tráng
2010727,Xã Thắng Mố
2010713,Xã Đông Minh
2010719,Xã Đường Thượng
2010301,Thị trấn Phó Bảng
2010305,Thị trấn Đồng Văn
2010321,Xã Hố Quáng Phìn
2010335,Xã Lũng Cú
2010323,Xã Lũng Phìn
2010319,Xã Lũng Thầu
2010337,Xã Lũng Táo
2010303,Xã Má Lé
2010315,Xã Phố Cáo
2010307,Xã Phố Là
2010329,Xã Sính Lủng
2010317,Xã Sảng Tủng
2010311,Xã Sủng Là
2010325,Xã Sủng Trái
2010309,Xã Thài Phìn Tủng
2010313,Xã Tả Lủng
2010327,Xã Tả Phìn
2010331,Xã Vần Chải
2010333,Xã Xà Phìn
2010107,Phường Minh Khai
2010105,Phường Nguyễn Trãi
2010103,Phường Ngọc Hà
2010101,Phường Quang Trung
2010115,Phường Trần Phú
2010113,Xã Ngọc Đường
2010111,Xã Phương Thiện
2010109,Xã Phương Độ
1111117,Thị trấn Bình Mỹ
1111115,Xã An Lão
1111133,Xã An Mỹ (hết hiệu lực)
1111109,Xã An Ninh
1111111,Xã An Nội
1111113,Xã An Đổ
1111105,Xã Bình Nghĩa
1111131,Xã Bối Cầu
1111129,Xã Bồ Đề
1111125,Xã Hưng Công
1111139,Xã La Sơn
1111137,Xã Mỹ Thọ (hết hiệu lực)
1111101,Xã Ngọc Lũ
1111141,Xã Tiêu Động
1111103,Xã Trung Lương
1111121,Xã Tràng An
1111123,Xã Trịnh Xá - Hết hiệu lực
1111135,Xã Vũ Bản
1111119,Xã Đinh Xá - Hết hiệu lực
1111127,Xã Đồn Xá
1111107,Xã Đồng Du
1110503,Thị trấn Ba Sao
1110515,Thị trấn Quế
1110509,Xã Hoàng Tây
1110511,Xã Khả Phong
1110533,Xã Kim Bình - Hết hiệu lực
1110513,Xã Liên Sơn
1110519,Xã Lê Hồ
1110505,Xã Nguyễn úy
1110531,Xã Ngọc Sơn
1110521,Xã Nhật Tân
1110507,Xã Nhật Tựu
1110537,Xã Thanh Sơn
1110535,Xã Thi Sơn
1110527,Xã Thụy Lôi
1110525,Xã Tân Sơn
1110501,Xã Tượng Lĩnh
1110529,Xã Văn Xá
1110517,Xã Đại Cương
1110523,Xã Đồng Hóa
1110717,Thị trấn Vĩnh Trụ
1110727,Xã Bắc Lý
1110723,Xã Chân Lý
1110705,Xã Chính Lý
1110725,Xã Công Lý
1110715,Xã Hòa Hậu
1110719,Xã Hợp Lý
1110721,Xã Nguyên Lý
1110713,Xã Nhân Bình
1110739,Xã Nhân Chính
1110735,Xã Nhân Hưng (hết hiệu lực)
1110711,Xã Nhân Khang
1110703,Xã Nhân Mỹ
1110737,Xã Nhân Nghĩa
1110733,Xã Nhân Thịnh
1110709,Xã Nhân Đạo (hết hiệu lực)
1110741,Xã Phú Phúc
1110745,Xã Tiến Thắng
1110747,Xã Trần Hưng Đạo
1110707,Xã Văn Lý
1110743,Xã Xuân Khê
1110701,Xã Đạo Lý
1110731,Xã Đồng Lý (hết hiệu lực)
1110729,Xã Đức Lý
1110915,Thị trấn Kiện Khê
1110941,Thị trấn Tân Thanh
1110907,Xã Liêm Cần
1110919,Xã Liêm Phong
1110933,Xã Liêm Sơn
1110925,Xã Liêm Thuận
1110917,Xã Liêm Tiết - Hết hiệu lực
1110905,Xã Liêm Tuyền - Hết hiệu lực
1110911,Xã Liêm Túc
1110923,Xã Thanh Bình (hết hiệu lực)
1110921,Xã Thanh Hà
1110903,Xã Thanh Hương
1110939,Xã Thanh Hải
1110929,Xã Thanh Lưu (hết hiệu lực)
1110935,Xã Thanh Nghị
1110937,Xã Thanh Nguyên
1110927,Xã Thanh Phong
1110909,Xã Thanh Thủy
1110901,Xã Thanh Tuyền - Hết hiệu lực
1110913,Xã Thanh Tâm
1110931,Xã Thanh Tân
1110123,Phường Châu Sơn
1110113,Phường Hai Bà Trưng
1110115,Phường Lam Hạ
1110119,Phường Liêm Chính
1110111,Phường Lê Hồng Phong
1110109,Phường Lương Khánh Thiện
1110101,Phường Minh Khai
1110103,Phường Quang Trung
1110107,Phường Thanh Châu
1110125,Phường Thanh Tuyền
1110105,Phường Trần Hưng Đạo
1110141,Xã Kim Bình
1110121,Xã Liêm Chung
1110139,Xã Liêm Tiết
1110137,Xã Liêm Tuyền
1110117,Xã Phù Vân
1110129,Xã Tiên Hiệp
1110131,Xã Tiên Hải
1110127,Xã Tiên Tân
1110135,Xã Trịnh Xá
1110133,Xã Đinh Xá
1110341,Phường Bạch Thượng
1110307,Phường Châu Giang
1110315,Phường Duy Hải
1110305,Phường Duy Minh
1110323,Phường Hoàng Đông
1110339,Phường Hòa Mạc
1110321,Phường Tiên Nội
1110301,Phường Yên Bắc
1110337,Phường Đồng Văn
1110317,Xã Chuyên Ngoại
1110311,Xã Châu Sơn (hết hiệu lực)
1110309,Xã Mộc Bắc
1110313,Xã Mộc Nam
1110331,Xã Tiên Hiệp - Hết hiệu lực
1110335,Xã Tiên Hải - Hết hiệu lực
1110327,Xã Tiên Ngoại
1110333,Xã Tiên Phong (hết hiệu lực)
1110343,Xã Tiên Sơn
1110329,Xã Tiên Tân - Hết hiệu lực
1110319,Xã Trác Văn
1110325,Xã Yên Nam
1110303,Xã Đọi Sơn (hết hiệu lực)
1015149,Thị trấn Tây Đằng
1015135,Xã Ba Trại
1015139,Xã Ba Vì
1015131,Xã Cam Thượng
1015121,Xã Chu Minh
1015107,Xã Châu Sơn
1015123,Xã Cẩm Lĩnh
1015103,Xã Cổ Đô
1015141,Xã Khánh Thượng
1015119,Xã Minh Châu
1015137,Xã Minh Quang
1015109,Xã Phong Vân
1015113,Xã Phú Châu
1015101,Xã Phú Cường
1015153,Xã Phú Phương
1015155,Xã Phú Sơn
1015111,Xã Phú Đông
1015125,Xã Sơn Đà
1015133,Xã Thuần Mỹ
1015115,Xã Thái Hòa
1015129,Xã Thụy An
1015159,Xã Tiên Phong
1015157,Xã Tòng Bạt
1015105,Xã Tản Hồng
1015161,Xã Tản Lĩnh
1015163,Xã Vân Hòa
1015151,Xã Vạn Thắng
1015145,Xã Vật Lại
1015147,Xã Yên Bài
1015127,Xã Đông Quang
1015117,Xã Đồng Thái
1015325,Thị trấn Chúc Sơn
1015327,Thị trấn Xuân Mai
1015353,Xã Hoàng Diệu
1015351,Xã Hoàng Văn Thụ
1015365,Xã Hòa Chính
1015321,Xã Hồng Phong
1015317,Xã Hợp Đồng
1015319,Xã Hữu Văn
1015345,Xã Lam Điền
1015355,Xã Mỹ Lương
1015349,Xã Nam Phương Tiến
1015337,Xã Ngọc Hòa
1015333,Xã Ngọc Sơn-Đã sáp nhập vào TT Trúc Sơn
1015307,Xã Phú Nam An
1015311,Xã Phú Nghĩa
1015309,Xã Phụng Châu
1015305,Xã Quảng Bị
1015339,Xã Thanh Bình
1015357,Xã Thượng Vực
1015343,Xã Thụy Hương
1015313,Xã Thủy Xuân Tiên
1015301,Xã Tiên Phương
1015341,Xã Trung Hòa
1015335,Xã Trường Yên
1015361,Xã Trần Phú
1015347,Xã Tân Tiến
1015315,Xã Tốt Động
1015363,Xã Văn Võ
1015331,Xã Đông Phương Yên
1015329,Xã Đông Sơn
1015303,Xã Đại Yên
1015323,Xã Đồng Lạc
1015359,Xã Đồng Phú
1011929,Thị trấn Trâu Quỳ
1011911,Thị trấn Yên Viên
1011903,Xã Bát Tràng
1011923,Xã Cổ Bi
1011919,Xã Dương Hà
1011931,Xã Dương Quang
1011943,Xã Dương Xá
1011905,Xã Kim Lan
1011927,Xã Kim Sơn
1011901,Xã Kiêu Kỵ
1011935,Xã Lệ Chi
1011937,Xã Ninh Hiệp
1011921,Xã Phù Đổng
1011941,Xã Phú Thị
1011939,Xã Trung Mầu
1011907,Xã Văn Đức
1011913,Xã Yên Thường
1011915,Xã Yên Viên
1011909,Xã Đa Tốn
1011917,Xã Đình Xuyên
1011933,Xã Đông Dư
1011925,Xã Đặng Xá
1013715,Thị trấn Trạm Trôi
1013711,Xã An Khánh
1013735,Xã An Thượng
1013723,Xã Cát Quế
1013701,Xã Di Trạch
1013705,Xã Dương Liễu
1013707,Xã Kim Chung
1013739,Xã La Phù
1013731,Xã Lại Yên
1013719,Xã Minh Khai
1013703,Xã Song Phương
1013727,Xã Sơn Đồng
1013733,Xã Tiền Yên
1013729,Xã Vân Canh
1013737,Xã Vân Côn
1013725,Xã Yên Sở
1013713,Xã Đông La
1013709,Xã Đắc Sở
